session,task,da,believes_is_better_than_partner_A_yes,believes_is_better_than_partner_A_no,believes_is_better_than_partner_B_yes,believes_is_better_than_partner_B_no,bored_with_game_A_yes,bored_with_game_A_no,bored_with_game_B_yes,bored_with_game_B_no,difficult_for_partner_to_speak_A_yes,difficult_for_partner_to_speak_A_no,difficult_for_partner_to_speak_B_yes,difficult_for_partner_to_speak_B_no,directs_the_conversation_A_yes,directs_the_conversation_A_no,directs_the_conversation_B_yes,directs_the_conversation_B_no,contributes_to_successful_completion_A_yes,contributes_to_successful_completion_A_no,contributes_to_successful_completion_B_yes,contributes_to_successful_completion_B_no,frustrated_with_partner_A_yes,frustrated_with_partner_A_no,frustrated_with_partner_B_yes,frustrated_with_partner_B_no,frustrated_with_game_A_yes,frustrated_with_game_A_no,frustrated_with_game_B_yes,frustrated_with_game_B_no,engaged_in_game_A_yes,engaged_in_game_A_no,engaged_in_game_B_yes,engaged_in_game_B_no,gives_encouragement_A_yes,gives_encouragement_A_no,gives_encouragement_B_yes,gives_encouragement_B_no,making_self_clear_A_yes,making_self_clear_A_no,making_self_clear_B_yes,making_self_clear_B_no,planning_what_to_say_A_yes,planning_what_to_say_A_no,planning_what_to_say_B_yes,planning_what_to_say_B_no,polite_A_yes,polite_A_no,polite_B_yes,polite_B_no,dislikes_partner_A_yes,dislikes_partner_A_no,dislikes_partner_B_yes,dislikes_partner_B_no,trying_to_be_liked_A_yes,trying_to_be_liked_A_no,trying_to_be_liked_B_yes,trying_to_be_liked_B_no,trying_to_dominate_A_yes,trying_to_dominate_A_no,trying_to_dominate_B_yes,trying_to_dominate_B_no,conversation_awkward_yes,conversation_awkward_no,flow_naturally_yes,flow_naturally_no,hard_time_understanding_each_other_yes,hard_time_understanding_each_other_no,like_more_A,like_more_B,rather_have_as_a_partner_A,rather_have_as_a_partner_B,directing_the_conversation_A,directing_the_conversation_B,dominates_the_conversation_A,dominates_the_conversation_B,likes_the_other_person_more_A,likes_the_other_person_more_B,acting_superior_A,acting_superior_B,more_polite_A,more_polite_B,more_frustrated_A,more_frustrated_B
8,8,"sd fo_o_fw_""_by_bc fo_o_fw_""_by_bc I- I- I- I- I- sd sd O I- b b O I- I- I- I- sd sd O b b O I- I- sd I- I- I- I- I- % % O I- % O I- I- I- % O I- sd O I- b I- % O b % O I- I- I- % I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- sd sd O b b b b O b I- I- % O I- I- % I- % I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- sd O b b O sd sd sd O I- % O I- I- % O I- I- % I- I- % O I- % % O I- % O I- % O % % % O I- I- sd O I- % O I- % O sd I- sd O b b O I- % O I- I- % % O I- I- % O I- % % O I- I- % I- % O b b O I- I- I- I- I- I- I- sd sd O I- ^2 ^2 O I- I- ^2 O b b O I- I- I- I- I- I- I- I- I- I- I- I- sd sd O b b O I- I- I- sd O b b I- I- I- I- I- sv O b b O I- I- I- ad O",2,3,0,5,1,4,0,5,1,4,2,3,2,3,4,1,2,3,4,1,1,4,1,4,1,4,1,4,4,1,5,0,4,1,3,2,4,1,4,1,2,3,3,2,3,2,4,1,1,4,0,5,2,3,1,4,1,4,1,4,2,3,2,3,1,4,2,3,1,4,1,4,1,4,4,1,2,3,4,1,3,2
8,9,"sd fo_o_fw_""_by_bc fo_o_fw_""_by_bc I- I- I- I- I- I- I- % O % b b O I- I- I- I- I- I- sd sd O b b O I- I- I- I- I- sd I- I- I- I- % I- I- I- I- I- I- I- I- I- I- sd I- I- I- I- I- I- I- I- I- I- I- I- I- % I- % O b b b O I- I- I- sd O b b b O I- I- I- % % O b b b O I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- sd O b b O I- I- sd sd O b I- I- I- I- I- I- I- I- I- I- I- I- I- I- qy^d bf O nn nn I- I- I- I- I- % % O I- I- I- I- % I- I- aa % % O b b b b % O b b b b % O I- I- I- I- I- I- % O b I- sv sd",4,1,1,4,0,5,1,4,1,4,0,5,5,0,0,5,5,0,4,1,2,3,0,5,1,4,0,5,5,0,5,0,3,2,3,2,4,1,4,1,4,1,2,3,4,1,5,0,0,5,1,4,3,2,4,1,2,3,0,5,2,3,2,3,2,3,4,1,3,2,5,0,5,0,4,1,5,0,3,2,3,2
8,10,"sd fo_o_fw_""_by_bc fo_o_fw_""_by_bc fo_o_fw_""_by_bc I- I- I- sd I- I- sd sd O b b O I- I- I- I- I- I- sd sd sd sd sd O b b I- I- % I- sd sd O b b O b sd O I- I- I- I- I- % O b b O I- I- I- I- I- I- I- I- sd O b sd O I- I- sd I- % I- I- I- I- I- I- I- I- I- I- I- I- I- sd I- I- I- sd O I- b^m b I- % I- % % O I- I- I- I- I- I- I- I- I- sd I- I- I- I- % O I- I- I- sd sd O I- I- I- I- sd O b b O I- I- I- I- I- sd sd I- I- I- I- sd sd O b b O I- I- I- I- I- I- I- I- I- sd O I- I- I- sd O I- I- I- sd O I- I- I- O I- % O I- % b O I- I- sd O I- I- sd O I- % O sd sd O I- sd sd O I- I- sd O b b O b b O I- I- sd sd sd sd O I- I- I- I- I- I- sd sd O I- I- I- I- I- I- I- I- I- I- I- I- sd % O b b O I- I- I- I- I- I- I- I- sd I- % I- I- I- I- I- I- I- I- O b b O I- % O I- % O I- % O I- % % O sd sd O I- I- I- I- I- I- I- I- I- I- I- ^h I- I- I- I- I- I- % I- I- I- I- I- I- I- I- I- qy I- I- I- I- I- I- I- I- qy O I- b b O I- I- I- qy qy O b b O b b O I- I- I- I- I- I- I- I- I- I- I- sd I- I- I- I- sd I- I- I- I- I- sd O b I- I- I- ad O",1,4,1,4,0,5,0,5,0,5,1,4,2,3,3,2,4,1,5,0,1,4,0,5,1,4,2,3,4,1,5,0,4,1,5,0,5,0,5,0,2,3,3,2,5,0,5,0,0,5,0,5,4,1,3,2,0,5,2,3,4,1,0,5,2,3,3,2,2,3,2,3,1,4,2,3,2,3,2,3,3,2
8,11,"sd fo_o_fw_""_by_bc fo_o_fw_""_by_bc I- I- % O I- b b O I- I- I- I- I- I- I- sd O I- b b O I- I- I- I- I- I- I- I- I- I- sd sd O b b O I- I- I- I- I- % qy I- I- I- ^h I- I- I- I- I- I- I- I- I- I- I- % O I- b b O I- I- I- I- I- I- sd I- qy % I- I- I- I- I- I- I- I- I- I- I- I- I- sd I- I- sd I- I- I- % I- I- I- % O bk b O I- I- % I- I- I- I- I- I- I- sd I- % O b b O I- I- I- % I- I- % O sd sd b b O b I- I- I- I- sd sd O b ba sd",3,2,0,5,0,5,1,4,2,3,0,5,5,0,0,5,4,1,3,2,0,5,0,5,0,5,0,5,5,0,4,1,3,2,4,1,4,1,3,2,5,0,2,3,5,0,5,0,0,5,0,5,2,3,3,2,4,1,0,5,1,4,3,2,1,4,2,3,2,3,5,0,5,0,1,4,5,0,5,0,3,2
8,12,"O fo_o_fw_""_by_bc fo_o_fw_""_by_bc I- I- I- I- I- I- I- I- sd O b b O sd I- I- I- I- I- sd I- I- I- I- % I- I- I- I- I- I- sd O b b O sd I- I- I- I- I- sd I- I- I- I- I- I- I- I- I- I- I- O b b O I- I- I- I- I- I- sd sd O b b O I- I- % I- I- I- I- I- I- I- I- O I- I- b O I- sd O I- % O I- I- I- I- sd sd O I- I- I- % O I- % O I- I- O I- % O I- % O I- % O I- % % O I- I- % O I- % b O I- I- O I- % b O I- I- % O I- sd O I- I- O I- % O I- % O I- I- I- % O I- I- I- aa I- I- I- sd I- I- I- I- I- sd I- I- I- I- I- I- I- I- sd sd sd I- I- I- I- I- I- I- I- I- sd I- % O b b O I- I- I- I- I- I- I- I- sd sd O I- I- I- I- I- I- I- I- I- sd sd O b b O b b O I- I- I- I- I- sd sd O b I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- sd I- I- sd sd O I- b b O b b O I- I- aa % O I- I- sd O",0,5,0,5,0,5,0,5,1,4,1,4,0,5,5,0,5,0,5,0,0,5,0,5,0,5,1,4,5,0,5,0,5,0,5,0,5,0,4,1,3,2,2,3,5,0,5,0,0,5,1,4,4,1,3,2,0,5,1,4,2,3,3,2,2,3,1,4,1,4,0,5,0,5,4,1,2,3,3,2,4,1
8,13,"sd fo_o_fw_""_by_bc fo_o_fw_""_by_bc I- I- I- I- I- O I- b % O I- I- I- I- I- I- sd sd O b b O I- I- I- I- I- I- I- I- I- sd I- % O I- % O qy qy O I- I- qy qy O aa aa aa I- sd b^m b % I- I- I- I- I- I- I- I- I- I- I- I- O I- b b b O I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- sd sd O b b b O I- % O I- I- ^h % I- I- I- I- sd I- I- % I- % I- I- I- I- I- I- I- sd sd O b I- % I- I- % O b b O I- % I- I- I- % % O I- I- I- sd O I- I- sd sd O I- I- sd O aa % O I- bk bk sd O b I- I- I- I- I- I- I- I- I- I- I- I- O b b O I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- sd I- I- I- I- I- sd I- I- I- I- sd O I- I- % I- I- % I- I- % O I- I- I- sd sd O I- % O I- I- sd % O I- I- I- I- I- I- I- I- I- I- I- qy qy O ny b O I- % b % O I- I- % I- I- % I- I- I- I- I- I- I- I- sd I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- O I- b b O I- I- I- I- sd I- I- I- I- I- I- I- I- I- I- O I- I- b b O I- I- sd sd O I- b b b O I- I- I- % % O I- % O I- % O I- % O I- % O I- % ba ba I- I- I- I- sd O I- I- bd ar ar % O b sd",3,2,0,5,0,5,0,5,1,4,1,4,5,0,1,4,5,0,4,1,1,4,0,5,0,5,0,5,4,1,4,1,2,3,4,1,3,2,4,1,2,3,2,3,5,0,5,0,1,4,0,5,1,4,2,3,1,4,0,5,3,2,1,4,3,2,0,5,2,3,4,1,5,0,0,5,5,0,5,0,2,3
8,14,"sd fo_o_fw_""_by_bc fo_o_fw_""_by_bc fo_o_fw_""_by_bc I- I- I- sd sd O O b % O I- I- sd I- I- I- I- I- I- I- I- I- sd O b b O I- I- I- I- I- I- sd sd O I- I- I- I- % O I- I- sd b fa b O b b O I- sd sd O I- I- I- I- I- I- sd I- sd sd O I- b b O b b O I- b I- I- sd I- I- I- I- I- I- I- I- I- I- I- sd O I- I- I- I- I- % O I- I- I- I- I- I- sd O ny b O sd sd O I- b O I- I- I- I- I- sd I- I- O I- b O I- I- I- I- I- I- I- I- I- I- I- sd O b b O I- I- I- sd O b b O I- I- sd sd O b b O I- % I- I- I- % I- I- I- I- I- I- I- O b b O I- I- I- I- I- O b b O I- I- I- I- I- I- I- I- I- sd sd sd O b I- I- I- I- I- sd sd O I- % b b O b I- I- I- I- sd I- I- I- % I- I- % O b b O br I- I- I- I- I- % I- I- % % O I- % O I- % O I- I- % O I- I- % % O I- I- I- I- I- I- I- sd I- I- % O I- I- I- % O I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- % O I- % O I- sd O I- % % O sd sd O I- I- I- I- I- ba I- I- I- I- I- sd b b b O I- I- I- I- I- I- I- I- I- sd sd O I- I- I- I- I- bk b I- I- I- I- I- I- I- I- I- I- sd sd sd O I- b b O I- I- I- I- I- I- I- I- I- I- I- sd sd sd O ar I- I- % I- % % % I- % O b % O I- I- I- I- I- % % I- I- % I- % % O b b O I- I- I- I- I- I- % O b O O I- I- I- I- I- sd sd sd I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- O b b O I- I- O I- % % O I- I- I- I- O I- I- % O sd sd O I- I- sd I- I- I- I- I- sd O b I- % O b % O I- sd O I- % O I- sd % O I- I- bk b b b b b O sd I- I- I- I- I- I- I- I- % I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- sd sd O b I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- O I- % O I- I- sd O I- I- I- sd O b b O I- % % O I- % % O I- I- I- I- I- % O b b O I- I- I- I- I- sd O I- I- I- I- I- I- I- I- I- I- I- I- sd O I- I- I- I- I- sd O I- I- I- I- % O I- % O I- sd O I- I- I- sd O b b O sd sd O I- ba I- I- I- I- O I- b O fa I- % I- I- I- I- I- I- sd I- I- I- I- I- I- I- sd I- I- I- I- I- I- sd sd O I- I- I- I- % I- I- I- O I- I- O I- % O I- sd sd O I- sd sd O I- I- I- sd b % O b b O b I- I- % I- I- I- I- sd sd O aa sd",2,3,0,5,0,5,0,5,3,2,0,5,3,2,4,1,5,0,5,0,2,3,0,5,1,4,2,3,4,1,5,0,5,0,4,1,5,0,4,1,3,2,3,2,4,1,5,0,0,5,0,5,2,3,4,1,2,3,0,5,1,4,3,2,4,1,2,3,3,2,2,3,2,3,4,1,3,2,2,3,2,3
9,1,"O fo_o_fw_""_by_bc fo_o_fw_""_by_bc O fo_o_fw_""_by_bc I- % O fo_o_fw_""_by_bc fo_o_fw_""_by_bc fo_o_fw_""_by_bc I- fo_o_fw_""_by_bc O I- I- I- I- sd sd sd sd O I- b b b O I- I- I- I- I- I- I- qy qy O b b O I- I- I- I- I- I- I- I- sd O I- b b b O I- I- I- I- sd sd O bk b O I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- O b ar % O I- sd O I- fo_o_fw_""_by_bc I- I- I- sd % O bh I- % I- I- I- I- I- qy O I- I- I- I- I- I- qy I- I- I- I- I- qy qy O nn I- I- I- I- I- I- sd I- I- I- I- I- I- I- I- I- sd sd O I- bk b O I- I- I- I- I- I- sd O I- b b b O I- I- I- I- I- I- sd sd O % % O I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- sd I- I- I- I- I- sd O b I- I- I- I- I- I- sd O I- % O I- % O I- % O I- I- I- % O I- I- aa % O I- I- I- I- sd I- fa fa O I- ar sd",4,1,1,4,0,5,2,3,0,5,1,4,4,1,1,4,5,0,1,4,2,3,2,3,1,4,2,3,5,0,4,1,3,2,1,4,5,0,2,3,5,0,1,4,5,0,3,2,1,4,2,3,3,2,3,2,0,5,1,4,2,3,5,0,4,1,2,3,2,3,4,1,4,1,3,2,4,1,2,3,2,3
9,2,"sd I- I- I- I- fo_o_fw_""_by_bc I- fo_o_fw_""_by_bc I- I- I- I- I- I- I- I- I- I- I- qy^d sd O I- b b b O I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- sd sd O b b O I- I- I- I- I- I- I- I- I- I- I- I- I- sd I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- sd O I- b b b O I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- sd I- I- I- I- I- I- I- I- sd sd O b I- I- % O I- I- I- I- % % % O ba ba I- I- I- I- sv sd",0,5,0,5,0,5,2,3,0,5,0,5,5,0,0,5,5,0,2,3,0,5,1,4,0,5,0,5,5,0,4,1,4,1,3,2,5,0,3,2,3,2,1,4,5,0,5,0,0,5,0,5,2,3,2,3,2,3,0,5,2,3,3,2,1,4,3,2,3,2,5,0,5,0,4,1,5,0,1,4,1,4
9,3,"sd I- fo_o_fw_""_by_bc fo_o_fw_""_by_bc I- I- I- I- I- I- I- sd sd O I- b % O I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- sd sd I- I- I- I- I- I- I- I- sd I- I- sd I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- sd sd O b b b b O I- I- I- I- I- I- I- I- I- I- I- O I- b b b O I- I- I- I- I- I- I- I- I- I- sd I- I- I- I- I- I- I- I- I- sd sd O I- b b b O I- I- I- I- I- I- I- sd I- I- I- I- I- I- I- I- O b b O I- I- sd sd O I- % O I- I- I- O I- I- % O % % % O I- I- I- I- I- I- I- sd sd % O I- b I- I- I- I- I- I- I- I- I- I- I- I- sd sd O I- I- % O I- I- I- I- I- sd I- I- sd",1,4,2,3,0,5,3,2,2,3,0,5,5,0,0,5,5,0,3,2,1,4,3,2,2,3,2,3,5,0,3,2,3,2,3,2,3,2,5,0,2,3,3,2,5,0,5,0,0,5,1,4,4,1,2,3,2,3,0,5,3,2,3,2,3,2,3,2,3,2,5,0,5,0,5,0,4,1,3,2,1,4
9,4,"O I- fo_o_fw_""_by_bc I- I- I- I- I- I- sd sd O O % % O I- I- I- I- I- I- I- I- I- I- sd sd sd sd O I- % O % % O I- I- I- I- I- qy^d sd O I- I- I- % O I- I- I- I- I- I- I- I- I- I- qy I- I- I- I- O I- I- I- % O I- qy O I- qy O I- % O I- I- I- qy sd O bk % O I- I- I- I- I- I- I- I- I- I- I- I- qy O ny ny O I- I- I- I- I- I- sd I- I- I- I- I- I- sd sd O % % b b O I- I- I- I- I- I- I- I- I- I- I- sd I- sd sd O I- % b b O % I- I- I- % O I- % % O I- I- I- I- I- I- I- I- I- I- I- I- I- sd sd O I- I- I- I- I- I- I- I- O I- % O I- % O I- I- % O I- % O I- % % O I- % O b I- I- I- % I- I- I- I- I- I- I- sd % O I- I- I- I- I- I- I- I- I- I- I- qy^d bf O ny I- I- I- I- I- I- I- I- I- sd sd O ny I- I- I- I- I- sd sd O b b O % % % % % b I- % % O I- I- I- I- I- sv O",2,3,1,4,1,4,1,4,1,4,0,5,5,0,0,5,4,1,5,0,3,2,3,2,2,3,2,3,5,0,5,0,5,0,3,2,3,2,4,1,1,4,1,4,5,0,4,1,2,3,1,4,2,3,2,3,2,3,0,5,3,2,5,0,3,2,3,2,3,2,5,0,5,0,3,2,5,0,2,3,2,3
9,5,"sd fo_o_fw_""_by_bc fo_o_fw_""_by_bc I- I- I- I- I- sd O b b O I- I- sd I- I- I- I- I- I- I- I- I- O I- b b O I- I- I- sd I- I- I- I- I- I- I- I- I- I- sd I- I- I- I- I- I- I- sd I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- sd O b b I- I- I- I- I- I- I- I- I- I- I- sd O b b O I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- qy qy O I- I- I- sd O b b O b b O % % O I- % O I- I- I- I- % O I- I- % O I- sd I- I- I- I- I- I- O I- nn nn O I- sd O I- I- I- O I- % O I- sd O I- sd O I- I- I- I- I- I- I- I- I- sd O b b O I- I- % I- I- I- I- I- I- I- I- I- sd O aa sd",1,4,1,4,1,4,0,5,0,5,0,5,1,4,4,1,4,1,5,0,2,3,0,5,2,3,2,3,4,1,5,0,3,2,5,0,5,0,4,1,3,2,3,2,4,1,5,0,1,4,1,4,3,2,3,2,1,4,1,4,1,4,5,0,2,3,2,3,3,2,1,4,1,4,3,2,2,3,1,4,3,2
9,6,"sd fo_o_fw_""_by_bc fo_o_fw_""_by_bc I- I- I- I- sd sd O % b % O I- I- I- I- I- I- I- I- I- I- I- I- I- sd O b b O I- I- I- sd sd O I- % O I- I- I- % O I- % O I- sd O I- I- % O aa I- I- I- sd O qy I- I- % O I- sd O sd sd O I- I- I- I- I- I- sd O b b b O I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- O I- I- b O I- I- I- I- I- I- I- I- I- I- sd I- I- I- I- I- O I- I- I- I- O I- % b O I- I- I- sd sd O b b O b b O I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- O b b O I- I- I- I- I- I- I- sd O b b O I- sd % O I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- O bh bh % O I- I- I- I- I- I- O bh bh qy O I- I- I- I- I- qy O ny ny O I- I- I- sd % sd",1,4,4,1,2,3,1,4,2,3,2,3,0,5,3,2,4,1,5,0,0,5,2,3,0,5,1,4,4,1,4,1,4,1,4,1,3,2,3,2,1,4,2,3,4,1,5,0,1,4,1,4,4,1,2,3,1,4,3,2,2,3,3,2,3,2,1,4,1,4,0,5,0,5,3,2,0,5,2,3,1,4
9,7,"sd fo_o_fw_""_by_bc fo_o_fw_""_by_bc I- I- % I- I- I- I- I- sd sd sd O b b O I- I- I- I- I- I- I- I- I- I- I- I- sd O I- % O I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- sd sd O I- I- qy O I- I- I- I- sd I- I- I- I- sd sd O I- I- I- I- qy I- I- I- I- I- I- qy qy O I- I- I- I- I- I- I- I- I- I- I- I- O ny sd O I- I- I- I- I- sd I- I- I- I- I- sd sd I- I- I- I- I- I- sd sd O bk I- I- I- I- I- I- I- qw I- I- % I- I- I- I- I- I- qw qw O I- I- I- I- I- sd I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- sd I- I- I- I- I- I- sd O b b O I- I- I- I- I- I- I- I- sd sd O bk sd O I- I- I- I- I- I- I- I- sd sd O I- b b O I- I- % O I- I- % O I- I- I- I- I- I- I- qy^d qy^d % O I- I- I- I- I- I- I- I- I- I- I- I- I- I- sd sd O b b O bk b O b I- I- sd % O b I- I- I- I- I- I- qw I- % % O I- I- I- I- I- I- I- sd I- I- I- I- I- I- I- I- I- I- I- I- I- I- sd sd O bk I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- sd % O I- I- I- I- I- I- I- I- I- I- I- I- sd sd % O b b O I- % O b I- I- sd sd",0,5,2,3,1,4,0,5,0,5,1,4,1,4,3,2,4,1,4,1,0,5,1,4,1,4,2,3,4,1,5,0,4,1,4,1,4,1,3,2,2,3,1,4,5,0,5,0,0,5,0,5,2,3,4,1,0,5,1,4,1,4,5,0,3,2,1,4,2,3,2,3,0,5,2,3,2,3,2,3,3,2
9,8,"sd fo_o_fw_""_by_bc fo_o_fw_""_by_bc I- I- I- I- sd sd sd sd O I- b b O I- I- I- I- I- I- I- I- I- I- I- I- sd sd sd O I- b b O I- I- I- I- I- I- O I- b b O I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- sd O b b O I- I- sd I- I- I- I- I- sd I- I- I- I- I- I- I- I- I- I- sd sd O b I- I- I- qy I- I- I- qy qy O I- I- I- sd sd O I- I- bk b O I- I- sd O I- I- I- I- I- I- % O I- % O I- % O I- % O I- % O b aa b O I- % % % O I- sd I- I- I- I- I- sd O b b O I- I- I- I- sd O b b O I- I- sd sd O b sd",2,3,0,5,2,3,0,5,0,5,0,5,1,4,4,1,4,1,5,0,0,5,0,5,0,5,1,4,3,2,5,0,4,1,5,0,4,1,4,1,3,2,5,0,5,0,5,0,0,5,0,5,2,3,2,3,0,5,1,4,3,2,4,1,2,3,1,4,1,4,0,5,0,5,2,3,3,2,3,2,3,2
9,9,"sd fo_o_fw_""_by_bc fo_o_fw_""_by_bc I- I- I- I- I- sd sd sd sd O I- b b b O I- I- I- I- I- I- I- I- I- I- sd sd O I- I- I- I- I- qy qy O I- nn I- I- sd I- I- I- I- I- sd sd I- I- I- I- I- I- I- I- I- I- I- I- I- sd O b % % O I- I- sd sd O b b O I- I- I- I- I- I- I- I- I- I- I- I- I- sd I- I- I- I- I- I- I- I- I- I- sd O b b b b O I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- O I- b b b O I- I- I- I- I- I- I- I- I- I- I- I- I- I- sd O b b O I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- sd I- I- I- I- I- I- I- I- I- sd sd O b b O I- I- I- I- I- I- I- I- I- sd sd O I- I- I- I- I- I- I- I- I- I- I- I- I- sd sd O I- I- I- I- I- I- I- sd sd",1,4,2,3,0,5,0,5,0,5,0,5,5,0,0,5,3,2,4,1,0,5,2,3,2,3,1,4,5,0,4,1,4,1,3,2,2,3,5,0,1,4,3,2,5,0,5,0,0,5,0,5,5,0,2,3,3,2,0,5,2,3,3,2,1,4,1,4,1,4,5,0,4,1,5,0,4,1,2,3,3,2
9,10,"sd I- fo_o_fw_""_by_bc fo_o_fw_""_by_bc O I- % % O I- I- I- I- I- I- sd sd O b b O I- I- I- I- I- sd sd sd O b b O I- I- I- I- I- I- sd sd O b b O I- I- I- sd sd I- I- I- I- I- I- I- sd sd I- I- I- I- sd sd O b I- I- I- I- I- I- I- I- I- O nn nn O I- I- qy O I- % O qy qy O I- I- I- I- I- I- I- qy sd O bk I- I- I- I- I- I- I- I- I- sd I- % O b b O I- I- I- I- I- I- I- I- I- I- I- O I- b b b O I- sd sd O b b O b I- I- I- I- sd sd",1,4,0,5,1,4,0,5,1,4,1,4,2,3,2,3,5,0,5,0,0,5,0,5,0,5,0,5,4,1,5,0,4,1,3,2,5,0,5,0,3,2,5,0,5,0,5,0,0,5,0,5,2,3,4,1,0,5,0,5,0,5,5,0,0,5,2,3,2,3,2,3,2,3,3,2,2,3,3,2,3,2
9,11,"O I- fo_o_fw_""_by_bc I- I- I- sd sd O % b b b O I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- sd sd O b I- I- qy O I- % % O I- I- qy qy O nn I- I- I- I- I- I- I- I- I- sd sd O b b b b O I- I- I- I- I- I- I- I- I- I- I- I- qy O ny b O I- I- I- I- I- I- I- I- I- I- I- I- I- I- O b b b b O I- I- I- I- I- I- I- I- I- I- I- sd sd O b b b b O I- I- I- I- I- I- I- I- I- I- sd I- I- I- I- I- I- sd I- I- I- I- I- sd sd sd O b b O I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- O b b b b O I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- sd sd O bk b O I- I- I- I- sd % I- I- sd I- % O bh bh qy O I- I- sd sd O I- I- I- I- sd sd O I- I- I- I- I- I- I- I- I- I- I- I- I- O b b b b O I- I- I- I- O b b b b O I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- sd sd O I- I- I- I- I- I- sv % O b b O I- I- I- sd I- I- I- sd sd",1,4,1,4,0,5,2,3,0,5,0,5,5,0,0,5,3,2,2,3,1,4,3,2,2,3,3,2,4,1,4,1,3,2,3,2,2,3,3,2,2,3,0,5,5,0,3,2,1,4,1,4,2,3,1,4,1,4,0,5,1,4,4,1,3,2,3,2,2,3,5,0,4,1,4,1,4,1,1,4,1,4
9,12,"sd I- fo_o_fw_""_by_bc I- I- I- I- I- I- I- I- I- sd I- I- I- I- I- I- I- I- I- sd % O b I- I- I- I- I- I- sd sd sd O b b O I- I- I- I- I- I- I- I- I- I- I- sd O b b O I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- sd sd sd sd O b b O I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- sd O b b O I- I- sd sd",2,3,0,5,2,3,0,5,0,5,0,5,1,4,4,1,5,0,5,0,1,4,0,5,1,4,0,5,4,1,5,0,4,1,4,1,5,0,5,0,0,5,3,2,5,0,5,0,0,5,1,4,4,1,4,1,0,5,0,5,0,5,5,0,0,5,2,3,2,3,1,4,1,4,1,4,3,2,2,3,4,1
